Time (UTC),Latitude (deg),Longitude (deg), X (nT), Y (nT), Z (nT), Tempature (°F)
2021-12-10 03:51:32,70.230392,-148.382828,-9855.41,-6915.84,-70242.05,999.00
2021-12-10 03:52:41,70.230392,-148.382828,-9836.89,-6985.10,-70146.12,999.00
2021-12-10 03:53:52,70.230392,-148.382828,-9801.25,-6963.74,-70378.95,999.00
2021-12-10 03:55:02,70.230392,-148.382828,-9573.01,-6789.10,-70339.22,999.00
2021-12-10 03:56:12,70.230392,-148.382828,-9643.34,-6810.98,-70294.97,999.00
2021-12-10 03:57:22,70.230392,-148.382828,-9716.66,-6908.78,-70272.63,999.00
2021-12-10 03:58:32,70.230392,-148.382828,-9872.72,-6907.58,-70144.88,999.00
2021-12-10 03:59:42,70.230392,-148.382828,-9783.27,-6975.26,-70167.84,999.00
2021-12-10 04:00:52,70.230392,-148.382828,-9653.02,-6772.11,-70169.84,999.00
2021-12-10 04:02:01,70.230392,-148.382828,-9518.77,-6852.40,-70232.30,999.00
2021-12-10 04:03:12,70.230392,-148.382828,-9693.43,-6778.15,-70240.58,999.00
2021-12-10 04:04:22,70.230392,-148.382828,-9847.40,-6818.90,-70293.88,999.00
2021-12-10 04:05:32,70.230392,-148.382828,-9613.46,-6753.34,-70354.02,999.00
2021-12-10 04:06:42,70.230392,-148.382828,-9687.10,-6790.69,-70258.16,999.00
2021-12-10 04:07:52,70.230392,-148.382828,-9744.68,-6720.19,-70164.51,999.00
2021-12-10 04:09:01,70.230392,-148.382828,-9697.83,-6806.46,-70377.59,999.00
2021-12-10 04:10:12,70.230392,-148.382828,-9588.56,-6829.03,-70381.74,999.00
2021-12-10 04:11:22,70.230392,-148.382828,-9660.48,-6770.28,-70365.58,999.00
2021-12-10 04:12:31,70.230392,-148.382828,-9644.02,-6790.57,-70341.21,999.00
2021-12-10 04:13:42,70.230392,-148.382828,-9536.99,-6914.18,-70515.10,999.00
2021-12-10 04:14:52,70.230392,-148.382828,-9606.24,-6846.52,-70562.76,999.00
2021-12-10 04:16:01,70.230392,-148.382828,-9460.46,-6712.42,-70475.91,999.00
2021-12-10 04:17:12,70.230392,-148.382828,-9467.46,-6674.67,-70375.35,999.00
2021-12-10 04:18:22,70.230392,-148.382828,-9510.87,-6706.39,-70424.55,999.00
2021-12-10 04:19:32,70.230392,-148.382828,-9566.11,-6694.69,-70050.59,999.00
2021-12-10 04:20:42,70.230392,-148.382828,-9703.88,-6740.39,-70025.21,999.00
2021-12-10 04:21:52,70.230392,-148.382828,-9691.77,-6737.22,-70053.85,999.00
2021-12-10 04:23:01,70.230392,-148.382828,-9745.68,-6875.52,-70006.57,999.00
2021-12-10 04:24:11,70.230392,-148.382828,-9863.32,-6883.82,-70182.34,999.00
2021-12-10 04:25:22,70.230392,-148.382828,-9784.17,-6901.40,-70234.96,999.00
2021-12-10 04:26:31,70.230392,-148.382828,-9807.38,-6757.40,-70314.63,999.00
2021-12-10 04:27:41,70.230392,-148.382828,-9798.22,-6737.94,-70266.69,999.00
2021-12-10 04:28:52,70.230392,-148.382828,-9620.46,-6807.98,-70075.09,999.00
2021-12-10 04:30:01,70.230392,-148.382828,-9620.75,-6608.76,-70207.05,999.00
2021-12-10 04:31:12,70.230392,-148.382828,-9586.15,-6604.03,-70065.79,999.00
2021-12-10 04:32:22,70.230392,-148.382828,-9682.39,-6648.36,-69941.82,999.00
2021-12-10 04:33:31,70.230392,-148.382828,-9704.13,-6603.79,-70194.93,999.00
2021-12-10 04:34:42,70.230392,-148.382828,-9681.87,-6789.68,-70091.89,999.00
2021-12-10 04:35:52,70.230392,-148.382828,-9453.53,-6973.37,-69988.05,999.00
2021-12-10 04:37:02,70.230392,-148.382828,-9679.50,-7009.60,-70100.71,999.00
2021-12-10 04:38:12,70.230392,-148.382828,-9913.11,-6914.51,-70366.62,999.00
2021-12-10 04:39:22,70.230392,-148.382828,-9683.14,-6910.76,-70446.37,999.00
2021-12-10 04:40:32,70.230392,-148.382828,-9750.75,-6907.94,-70299.87,999.00
2021-12-10 04:41:42,70.230392,-148.382828,-9759.24,-6764.63,-70262.80,999.00
2021-12-10 04:42:52,70.230392,-148.382828,-9746.30,-6893.22,-70129.35,999.00
2021-12-10 04:44:01,70.230392,-148.382828,-9665.09,-6844.79,-70389.82,999.00
2021-12-10 04:45:11,70.230392,-148.382828,-9478.11,-6844.07,-70333.51,999.00
