Time (UTC),Latitude (deg),Longitude (deg), Total Field (nT), Horizontal Component (nT), Vertical Component (nT)
2022-03-14 06:27:14,39.992390,-105.247719,62660.06,26829.67,56625.55
2022-03-14 06:27:24,39.992390,-105.247719,62850.00,27126.96,56694.36
2022-03-14 06:27:34,39.992386,-105.247726,62904.31,27191.51,56723.67
2022-03-14 06:27:44,39.992386,-105.247726,63030.88,26931.48,56987.61
2022-03-14 06:27:54,39.992386,-105.247726,62566.30,27024.63,56428.82
2022-03-14 06:28:04,39.992386,-105.247726,63230.50,26992.92,57179.36
2022-03-14 06:28:14,39.992386,-105.247726,63163.19,27072.30,57067.32
2022-03-14 06:28:24,39.992386,-105.247726,62736.56,26945.52,56655.23
2022-03-14 06:28:34,39.992386,-105.247726,62970.24,26847.29,56960.28
2022-03-14 06:28:44,39.992386,-105.247726,62501.12,26711.82,56505.48
2022-03-14 06:28:54,39.992386,-105.247726,63045.98,26646.14,57138.25
2022-03-14 06:29:04,39.992386,-105.247726,63051.84,26651.58,57142.17
2022-03-14 06:29:14,39.992386,-105.247726,63255.82,26561.21,57409.06
2022-03-14 06:29:24,39.992386,-105.247726,63140.40,26340.11,57383.87
2022-03-14 06:29:34,39.992386,-105.247726,62675.34,26709.11,56699.40
2022-03-14 06:29:44,39.992386,-105.247726,63044.81,26518.69,57196.21
2022-03-14 06:29:54,39.992386,-105.247726,62820.45,26516.60,56949.79
2022-03-14 06:30:04,39.992386,-105.247726,62870.31,26599.64,56966.09
2022-03-14 06:30:14,39.992386,-105.247726,63002.21,26545.95,57136.60
2022-03-14 06:30:24,39.992386,-105.247726,63471.10,27950.85,56985.35
2022-03-14 06:30:34,39.992386,-105.247726,63419.66,26759.30,57497.76
2022-03-14 06:30:44,39.992393,-105.247696,52769.57,22840.98,47570.12
2022-03-14 06:30:54,39.992393,-105.247704,52127.64,20804.73,47795.97
2022-03-14 06:31:04,39.992390,-105.247711,52215.16,19703.22,48355.00
2022-03-14 06:31:14,39.992386,-105.247711,52283.89,19405.75,48549.18
2022-03-14 06:31:24,39.992390,-105.247711,52926.96,20655.77,48729.89
2022-03-14 06:31:34,39.992393,-105.247711,52539.96,20284.26,48466.44
2022-03-14 06:31:44,39.992390,-105.247719,52175.91,20322.76,48055.29
2022-03-14 06:31:54,39.992386,-105.247719,52686.78,19820.02,48816.63
2022-03-14 06:32:04,39.992390,-105.247719,52392.61,22383.28,47370.61
2022-03-14 06:32:14,39.992382,-105.247726,49342.31,12215.20,47806.41
2022-03-14 06:32:24,39.992382,-105.247726,49686.65,12344.18,48128.84
2022-03-14 06:32:34,39.992382,-105.247726,49686.99,12379.99,48119.98
2022-03-14 06:32:44,39.992382,-105.247726,50273.87,12371.40,48727.92
2022-03-14 06:32:54,39.992382,-105.247726,50220.34,12311.45,48687.89
2022-03-14 06:33:04,39.992382,-105.247726,50074.68,12026.85,48608.94
2022-03-14 06:33:14,39.992382,-105.247726,49994.01,11880.24,48561.93
2022-03-14 06:33:24,39.992382,-105.247726,49953.74,12014.71,48487.35
2022-03-14 06:33:34,39.992382,-105.247726,50116.32,11999.56,48658.57
2022-03-14 06:33:44,39.992382,-105.247726,50064.40,11861.64,48638.93
2022-03-14 06:33:54,39.992382,-105.247726,49803.70,11915.52,48357.31
2022-03-14 06:34:04,39.992382,-105.247726,49843.13,11751.32,48438.04
2022-03-14 06:34:14,39.992382,-105.247726,49715.98,11750.65,48307.36
2022-03-14 06:34:24,39.992382,-105.247726,49956.20,11888.36,48521.02
2022-03-14 06:34:34,39.992382,-105.247726,49762.26,11710.96,48364.61
2022-03-14 06:34:44,39.992382,-105.247726,50228.86,11800.86,48822.93
2022-03-14 06:34:54,39.992382,-105.247726,49740.98,11918.98,48291.85
2022-03-14 06:35:04,39.992382,-105.247726,49778.85,11803.09,48359.29
2022-03-14 06:35:14,39.992382,-105.247726,49807.87,11601.93,48437.79
2022-03-14 06:35:24,39.992382,-105.247726,50115.77,11696.08,48731.84
2022-03-14 06:35:34,39.992382,-105.247726,50214.25,11486.11,48882.93
2022-03-14 06:35:44,39.992382,-105.247726,50218.11,11610.46,48857.51
2022-03-14 06:35:54,39.992382,-105.247726,50599.63,11744.28,49217.83
2022-03-14 06:36:04,39.992382,-105.247726,50308.22,11615.97,48948.81
2022-03-14 06:36:14,39.992382,-105.247726,50413.99,11506.14,49083.39
2022-03-14 06:36:24,39.992382,-105.247726,50115.87,11553.45,48765.95
2022-03-14 06:36:34,39.992382,-105.247726,50320.65,11602.43,48964.80
2022-03-14 06:36:44,39.992382,-105.247726,50132.81,11474.64,48801.96
2022-03-14 06:36:54,39.992382,-105.247726,50541.92,11506.97,49214.58
2022-03-14 06:37:04,39.992382,-105.247726,50032.00,11497.54,48693.00
2022-03-14 06:37:14,39.992382,-105.247726,50170.05,11421.69,48852.62
2022-03-14 06:37:24,39.992382,-105.247726,50385.19,11694.90,49009.14
2022-03-14 06:37:34,39.992382,-105.247726,50136.46,11513.86,48796.48
2022-03-14 06:37:44,39.992382,-105.247726,50439.93,11529.25,49104.61
2022-03-14 06:37:54,39.992382,-105.247726,50413.02,11361.48,49116.08
2022-03-14 06:38:04,39.992382,-105.247726,49785.96,11471.91,48446.23
2022-03-14 06:38:14,39.992382,-105.247726,50687.60,11583.39,49346.30
2022-03-14 06:38:24,39.992382,-105.247726,50094.36,11498.83,48756.77
2022-03-14 06:38:34,39.992382,-105.247726,50509.84,11500.83,49183.08
2022-03-14 06:38:44,39.992382,-105.247726,50486.50,11533.76,49151.39
2022-03-14 06:38:54,39.992382,-105.247726,50327.26,11419.94,49014.46
2022-03-14 06:39:04,39.992382,-105.247726,50258.97,11410.92,48946.45
2022-03-14 06:39:14,39.992382,-105.247726,50299.38,11373.56,48996.62
2022-03-14 06:39:24,39.992382,-105.247726,49850.66,11261.50,48561.99
2022-03-14 06:39:34,39.992382,-105.247726,50495.25,11235.18,49229.47
2022-03-14 06:39:44,39.992382,-105.247726,50487.88,11279.57,49211.76
2022-03-14 06:39:54,39.992382,-105.247726,49790.03,11190.59,48516.16
2022-03-14 06:40:04,39.992382,-105.247726,50232.06,11437.98,48912.50
2022-03-14 06:40:14,39.992382,-105.247726,50153.93,11504.94,48816.52
2022-03-14 06:40:24,39.992382,-105.247726,50368.30,11271.29,49090.98
2022-03-14 06:40:34,39.992382,-105.247726,50529.83,11451.47,49215.12
2022-03-14 06:40:44,39.992382,-105.247726,50742.14,11365.28,49452.96
2022-03-14 06:40:54,39.992382,-105.247726,49875.66,11258.37,48588.38
2022-03-14 06:41:04,39.992382,-105.247726,50025.21,11103.19,48777.46
2022-03-14 06:41:14,39.992382,-105.247726,50080.73,11081.60,48839.30
2022-03-14 06:41:24,39.992382,-105.247726,50172.82,11171.32,48913.33
2022-03-14 06:41:34,39.992382,-105.247726,49948.43,11140.12,48690.29
2022-03-14 06:41:44,39.992382,-105.247726,50191.83,11133.01,48941.55
2022-03-14 06:41:54,39.992382,-105.247726,50506.86,11333.96,49218.74
2022-03-14 06:42:04,39.992382,-105.247726,50013.13,11279.39,48724.62
2022-03-14 06:42:14,39.992382,-105.247726,49957.66,11118.99,48704.58
2022-03-14 06:42:24,39.992382,-105.247726,49760.06,11082.73,48510.18
2022-03-14 06:42:34,39.992382,-105.247726,49946.11,11139.31,48688.09
2022-03-14 06:42:44,39.992382,-105.247726,50069.05,11085.09,48826.54
2022-03-14 06:42:54,39.992382,-105.247726,50505.01,11086.62,49273.15
2022-03-14 06:43:04,39.992382,-105.247726,50026.46,11142.96,48769.67
2022-03-14 06:43:14,39.992382,-105.247726,50290.98,11331.71,48997.71
2022-03-14 06:43:24,39.992382,-105.247726,50439.97,11237.50,49172.24
2022-03-14 06:43:34,39.992382,-105.247726,50083.29,11451.83,48756.45
2022-03-14 06:43:44,39.992382,-105.247726,50109.71,11133.99,48857.12
2022-03-14 06:43:54,39.992382,-105.247726,50177.94,11162.64,48920.56
2022-03-14 06:44:04,39.992382,-105.247726,50266.21,11298.60,48979.93
2022-03-14 06:44:14,39.992382,-105.247726,49956.21,11145.26,48697.09
2022-03-14 06:44:24,39.992382,-105.247726,50029.00,11241.49,48749.67
2022-03-14 06:44:34,39.992382,-105.247726,49950.55,11193.79,48680.14
2022-03-14 06:44:44,39.992382,-105.247726,50097.32,11211.67,48826.64
2022-03-14 06:44:54,39.992382,-105.247726,50583.73,11405.92,49281.02
2022-03-14 06:45:04,39.992382,-105.247726,50519.59,11384.53,49220.13
2022-03-14 06:45:14,39.992401,-105.247719,42617.65,15559.93,39675.59
2022-03-14 06:45:24,39.992393,-105.247711,40861.36,15302.86,37887.64
2022-03-14 06:45:34,39.992393,-105.247719,43403.81,20606.25,38200.44
2022-03-14 06:45:44,39.992393,-105.247711,43078.86,19128.90,38598.87
2022-03-14 06:45:54,39.992397,-105.247704,42543.58,19901.68,37601.59
2022-03-14 06:46:04,39.992401,-105.247696,43144.88,19176.20,38649.12
2022-03-14 06:46:14,39.992405,-105.247696,41438.18,17600.53,37514.58
2022-03-14 06:46:24,39.992405,-105.247696,42310.55,18167.81,38211.43
2022-03-14 06:46:34,39.992405,-105.247696,42585.88,18576.83,38320.46
2022-03-14 06:46:44,39.992413,-105.247688,42135.57,18382.48,37914.26
2022-03-14 06:46:54,39.992413,-105.247696,42283.20,18599.98,37972.49
2022-03-14 06:47:04,39.992413,-105.247719,41318.68,17955.81,37213.20
2022-03-14 06:47:14,39.992420,-105.247711,42060.00,17021.34,38461.89
2022-03-14 06:47:24,39.992420,-105.247704,41779.59,17379.36,37993.32
2022-03-14 06:47:34,39.992420,-105.247704,41844.48,17243.62,38126.34
2022-03-14 06:47:44,39.992424,-105.247704,41891.40,17684.44,37975.65
2022-03-14 06:47:54,39.992424,-105.247704,41756.31,17239.25,38031.54
2022-03-14 06:48:04,39.992416,-105.247681,42050.83,17754.30,38118.99
2022-03-14 06:48:14,39.992420,-105.247681,41395.89,17366.87,37576.74
2022-03-14 06:48:24,39.992409,-105.247688,41526.25,17446.97,37683.32
2022-03-14 06:48:34,39.992397,-105.247704,41514.36,17849.82,37481.01
2022-03-14 06:48:44,39.992393,-105.247711,41518.18,17874.52,37473.47
2022-03-14 06:48:54,39.992382,-105.247711,38049.64,13041.16,35744.98
2022-03-14 06:49:04,39.992386,-105.247704,39498.48,14364.20,36794.01
2022-03-14 06:49:14,39.992390,-105.247704,41898.32,15826.95,38794.04
2022-03-14 06:49:24,39.992390,-105.247711,39508.71,15204.71,36465.80
2022-03-14 06:49:34,39.992382,-105.247719,39426.98,14018.26,36850.72
2022-03-14 06:49:44,39.992386,-105.247719,37591.44,12103.01,35589.79
2022-03-14 06:49:54,39.992390,-105.247711,36659.25,8465.36,35668.45
2022-03-14 06:50:04,39.992382,-105.247711,43855.48,4160.19,43657.71
2022-03-14 06:50:14,39.992382,-105.247711,43319.71,4228.67,43112.82
2022-03-14 06:50:24,39.992382,-105.247711,43728.50,4286.46,43517.90
2022-03-14 06:50:34,39.992382,-105.247711,44073.80,4424.37,43851.17
2022-03-14 06:50:44,39.992382,-105.247711,43682.97,4108.95,43489.29
2022-03-14 06:50:54,39.992382,-105.247711,43978.59,4423.92,43755.52
2022-03-14 06:51:04,39.992382,-105.247711,43940.88,4277.45,43732.19
2022-03-14 06:51:14,39.992382,-105.247711,43714.17,4189.99,43512.90
2022-03-14 06:51:24,39.992382,-105.247711,43659.83,4352.32,43442.36
2022-03-14 06:51:34,39.992382,-105.247711,43616.22,4304.70,43403.27
2022-03-14 06:51:44,39.992382,-105.247711,43930.37,4101.49,43738.49
2022-03-14 06:51:54,39.992382,-105.247711,43484.80,4073.63,43293.58
2022-03-14 06:52:04,39.992382,-105.247711,43803.14,3934.84,43626.05
2022-03-14 06:52:14,39.992382,-105.247711,43913.13,4135.87,43717.93
2022-03-14 06:52:24,39.992382,-105.247711,43629.48,4238.62,43423.10
2022-03-14 06:52:34,39.992382,-105.247711,43888.06,4009.97,43704.48
2022-03-14 06:52:44,39.992382,-105.247711,43756.52,4168.59,43557.50
2022-03-14 06:52:54,39.992382,-105.247711,43685.50,3966.46,43505.05
2022-03-14 06:53:04,39.992382,-105.247711,43747.46,4284.93,43537.10
2022-03-14 06:53:14,39.992382,-105.247711,43520.23,3950.98,43340.52
2022-03-14 06:53:24,39.992382,-105.247711,44122.57,4105.20,43931.18
2022-03-14 06:53:34,39.992382,-105.247711,43564.22,4095.15,43371.32
2022-03-14 06:53:44,39.992382,-105.247711,43458.30,3788.64,43292.84
2022-03-14 06:53:54,39.992382,-105.247711,43621.77,4059.86,43432.44
2022-03-14 06:54:04,39.992382,-105.247711,43440.58,3986.59,43257.27
2022-03-14 06:54:14,39.992382,-105.247711,44099.40,3851.87,43930.86
2022-03-14 06:54:24,39.992382,-105.247711,44073.48,3924.89,43898.37
2022-03-14 06:54:34,39.992382,-105.247711,44266.49,3923.09,44092.31
2022-03-14 06:54:44,39.992382,-105.247711,43747.89,3864.58,43576.87
2022-03-14 06:54:54,39.992382,-105.247711,44021.22,4182.63,43822.07
2022-03-14 06:55:04,39.992382,-105.247711,44106.39,3973.10,43927.08
2022-03-14 06:55:14,39.992382,-105.247711,43895.41,4016.71,43711.24
2022-03-14 06:55:24,39.992382,-105.247711,44466.33,3866.44,44297.91
2022-03-14 06:55:34,39.992382,-105.247711,43917.77,3960.25,43738.85
2022-03-14 06:55:44,39.992382,-105.247711,43980.89,3963.95,43801.89
2022-03-14 06:55:54,39.992382,-105.247711,43564.50,3901.56,43389.44
2022-03-14 06:56:04,39.992382,-105.247711,43550.67,3693.05,43393.80
2022-03-14 06:56:14,39.992382,-105.247711,43278.80,3632.34,43126.11
2022-03-14 06:56:24,39.992382,-105.247711,43647.91,3858.35,43477.04
2022-03-14 06:56:34,39.992393,-105.247719,38093.77,13093.06,35772.99
2022-03-14 06:56:44,39.992397,-105.247711,41394.65,15761.13,38276.67
2022-03-14 06:56:54,39.992409,-105.247704,40989.84,16089.05,37700.25
2022-03-14 06:57:03,39.992390,-105.247704,39128.09,8618.14,38167.20
2022-03-14 06:57:14,39.992382,-105.247696,36735.73,13112.45,34315.85
2022-03-14 06:57:24,39.992386,-105.247711,42026.08,18754.18,37609.46
2022-03-14 06:57:34,39.992401,-105.247711,42463.12,20020.58,37447.20
2022-03-14 06:57:44,39.992409,-105.247711,42729.57,20148.50,37680.96
2022-03-14 06:57:54,39.992416,-105.247719,42984.79,19968.42,38065.14
2022-03-14 06:58:04,39.992416,-105.247719,42933.84,20019.70,37980.60
2022-03-14 06:58:14,39.992409,-105.247704,43197.10,20634.27,37950.18
2022-03-14 06:58:24,39.992409,-105.247704,42919.06,20305.80,37811.64
2022-03-14 06:58:34,39.992409,-105.247704,42697.52,20008.87,37719.00
2022-03-14 06:58:44,39.992393,-105.247711,47704.67,6714.74,47229.73
2022-03-14 06:58:54,39.992393,-105.247711,47850.41,7084.48,47323.06
2022-03-14 06:59:04,39.992393,-105.247711,47144.51,6906.13,46635.93
2022-03-14 06:59:14,39.992393,-105.247711,47303.28,6781.32,46814.68
2022-03-14 06:59:24,39.992393,-105.247711,47545.78,7051.45,47019.98
2022-03-14 06:59:34,39.992393,-105.247711,47063.98,6885.62,46557.57
2022-03-14 06:59:44,39.992393,-105.247711,47196.07,6791.59,46704.86
2022-03-14 06:59:54,39.992393,-105.247711,47220.77,6887.03,46715.85
2022-03-14 07:00:04,39.992393,-105.247711,47446.28,6960.58,46932.93
2022-03-14 07:00:14,39.992393,-105.247711,47241.00,6761.40,46754.64
2022-03-14 07:00:24,39.992393,-105.247711,47555.63,6666.90,47085.99
2022-03-14 07:00:34,39.992393,-105.247711,48038.54,6931.84,47535.78
2022-03-14 07:00:44,39.992393,-105.247711,47357.54,6747.70,46874.36
2022-03-14 07:00:54,39.992393,-105.247711,47185.36,6434.10,46744.63
2022-03-14 07:01:04,39.992393,-105.247711,47220.09,6823.12,46724.53
2022-03-14 07:01:14,39.992393,-105.247711,47504.22,6550.31,47050.45
2022-03-14 07:01:24,39.992393,-105.247711,47737.35,6794.19,47251.39
2022-03-14 07:01:34,39.992393,-105.247711,47315.90,6519.30,46864.62
2022-03-14 07:01:44,39.992393,-105.247711,47215.38,6469.12,46770.10
2022-03-14 07:01:54,39.992393,-105.247711,47674.18,6674.28,47204.68
2022-03-14 07:02:04,39.992393,-105.247711,47136.21,6473.23,46689.61
2022-03-14 07:02:14,39.992393,-105.247711,47298.36,6626.84,46831.82
2022-03-14 07:02:24,39.992393,-105.247711,47981.45,6729.92,47507.14
2022-03-14 07:02:34,39.992393,-105.247711,47885.38,6775.28,47403.64
2022-03-14 07:02:44,39.992393,-105.247711,47586.12,6850.00,47090.52
2022-03-14 07:02:54,39.992393,-105.247711,47893.80,6823.14,47405.29
2022-03-14 07:03:04,39.992393,-105.247711,47402.07,6652.80,46932.89
2022-03-14 07:03:14,39.992393,-105.247711,47414.67,6664.37,46943.98
2022-03-14 07:03:24,39.992393,-105.247711,47782.57,6686.48,47312.43
2022-03-14 07:03:34,39.992393,-105.247711,47800.54,6614.94,47340.61
2022-03-14 07:03:44,39.992393,-105.247711,47705.25,6761.54,47223.64
2022-03-14 07:03:54,39.992393,-105.247711,47489.71,6895.47,46986.43
2022-03-14 07:04:04,39.992393,-105.247711,48013.11,6715.96,47541.09
2022-03-14 07:04:14,39.992393,-105.247711,47598.57,6577.75,47141.88
2022-03-14 07:04:24,39.992393,-105.247711,48074.81,6590.26,47620.96
2022-03-14 07:04:34,39.992393,-105.247711,47447.53,6630.75,46981.93
2022-03-14 07:04:44,39.992393,-105.247711,47456.57,6568.68,46999.77
2022-03-14 07:04:54,39.992393,-105.247711,47723.07,6543.95,47272.27
2022-03-14 07:05:04,39.992393,-105.247711,47768.21,6535.65,47318.99
2022-03-14 07:05:14,39.992393,-105.247711,47736.28,6482.88,47294.02
2022-03-14 07:05:24,39.992393,-105.247711,47882.26,6767.84,47401.55
2022-03-14 07:05:34,39.992393,-105.247711,47968.11,6722.84,47494.66
2022-03-14 07:05:44,39.992393,-105.247711,47631.65,6679.64,47160.96
2022-03-14 07:05:54,39.992393,-105.247711,47845.47,6591.44,47389.26
2022-03-14 07:06:04,39.992393,-105.247711,47530.50,6682.92,47058.34
2022-03-14 07:06:14,39.992393,-105.247711,47749.90,6432.57,47314.64
2022-03-14 07:06:24,39.992393,-105.247711,47705.57,6397.61,47274.64
2022-03-14 07:06:34,39.992393,-105.247711,47878.43,6532.08,47430.75
2022-03-14 07:06:44,39.992393,-105.247711,47774.91,6493.40,47331.57
2022-03-14 07:06:54,39.992393,-105.247711,47931.34,6451.86,47495.12
2022-03-14 07:07:04,39.992393,-105.247711,47985.48,6555.57,47535.57
2022-03-14 07:07:14,39.992393,-105.247711,47754.80,6561.68,47301.85
2022-03-14 07:07:24,39.992393,-105.247711,47673.24,6468.91,47232.31
2022-03-14 07:07:34,39.992393,-105.247711,47688.89,6371.57,47261.33
2022-03-14 07:07:44,39.992393,-105.247711,47969.39,6538.15,47521.73
2022-03-14 07:07:54,39.992393,-105.247711,47836.04,6193.03,47433.46
2022-03-14 07:08:04,39.992393,-105.247711,47997.57,6298.03,47582.58
2022-03-14 07:08:14,39.992393,-105.247711,48184.99,6448.67,47751.52
2022-03-14 07:08:24,39.992393,-105.247711,47674.87,6528.90,47225.70
2022-03-14 07:08:34,39.992393,-105.247711,47687.89,6383.28,47258.74
2022-03-14 07:08:44,39.992393,-105.247711,47385.28,6357.73,46956.83
2022-03-14 07:08:54,39.992393,-105.247711,48057.47,6433.68,47624.87
2022-03-14 07:09:04,39.992393,-105.247711,47682.68,6543.73,47231.54
2022-03-14 07:09:14,39.992393,-105.247711,47881.96,6468.24,47443.06
2022-03-14 07:09:24,39.992393,-105.247711,47271.56,6357.44,46842.11
2022-03-14 07:09:34,39.992393,-105.247711,47722.59,6394.89,47292.19
2022-03-14 07:09:44,39.992393,-105.247711,47592.18,6583.31,47134.66
2022-03-14 07:09:54,39.992393,-105.247711,47132.91,6366.29,46700.98
2022-03-14 07:10:04,39.992393,-105.247711,47384.22,6186.10,46978.68
2022-03-14 07:10:14,39.992393,-105.247711,47474.14,6531.35,47022.71
2022-03-14 07:10:24,39.992393,-105.247711,47632.35,6608.14,47171.74
2022-03-14 07:10:34,39.992393,-105.247711,47604.27,6724.87,47126.87
2022-03-14 07:10:44,39.992393,-105.247711,47734.65,6497.79,47290.33
2022-03-14 07:10:54,39.992393,-105.247711,47410.46,6471.63,46966.69
2022-03-14 07:11:04,39.992393,-105.247711,47729.04,6568.27,47274.93
2022-03-14 07:11:14,39.992393,-105.247711,48057.71,6576.59,47605.59
2022-03-14 07:11:24,39.992393,-105.247711,47878.84,6286.34,47464.36
2022-03-14 07:11:34,39.992393,-105.247711,47383.21,6512.00,46933.60
2022-03-14 07:11:44,39.992393,-105.247711,47934.37,6458.72,47497.25
2022-03-14 07:11:54,39.992393,-105.247711,47052.07,6528.21,46596.99
2022-03-14 07:12:04,39.992393,-105.247711,47384.81,6482.27,46939.32
2022-03-14 07:12:14,39.992393,-105.247711,47020.34,6327.93,46592.59
2022-03-14 07:12:24,39.992393,-105.247711,47548.42,6174.09,47145.86
2022-03-14 07:12:34,39.992393,-105.247711,47641.75,6200.37,47236.55
2022-03-14 07:12:44,39.992393,-105.247711,47760.05,6476.01,47318.95
2022-03-14 07:12:54,39.992393,-105.247711,47708.18,6291.27,47291.55
2022-03-14 07:13:04,39.992393,-105.247711,47647.30,6205.11,47241.53
2022-03-14 07:13:14,39.992393,-105.247711,47557.64,6329.36,47134.57
2022-03-14 07:13:24,39.992393,-105.247711,47654.01,6199.62,47249.02
2022-03-14 07:13:34,39.992393,-105.247711,47529.62,6493.70,47083.94
2022-03-14 07:13:44,39.992393,-105.247711,47925.18,6363.02,47500.90
2022-03-14 07:13:54,39.992393,-105.247711,47064.10,6172.63,46657.56
2022-03-14 07:14:04,39.992393,-105.247711,47654.97,6299.21,47236.81
2022-03-14 07:14:14,39.992393,-105.247711,47659.66,6128.71,47263.96
2022-03-14 07:14:24,39.992393,-105.247711,47251.93,6410.95,46815.01
2022-03-14 07:14:34,39.992393,-105.247711,47397.59,6302.45,46976.71
2022-03-14 07:14:44,39.992393,-105.247711,47467.71,6119.61,47071.59
2022-03-14 07:14:54,39.992393,-105.247711,47777.53,6258.82,47365.80
2022-03-14 07:15:04,39.992393,-105.247711,47993.28,6113.62,47602.30
2022-03-14 07:15:14,39.992393,-105.247711,47581.66,6377.03,47152.39
2022-03-14 07:15:24,39.992393,-105.247711,47694.80,6385.05,47265.47
2022-03-14 07:15:34,39.992393,-105.247711,47601.75,6221.71,47193.39
2022-03-14 07:15:44,39.992393,-105.247711,47853.04,6241.60,47444.24
2022-03-14 07:15:54,39.992393,-105.247711,47810.11,6247.19,47400.20
2022-03-14 07:16:04,39.992393,-105.247711,47426.11,6303.51,47005.33
2022-03-14 07:16:14,39.992393,-105.247711,47405.12,6319.99,46981.95
2022-03-14 07:16:24,39.992393,-105.247711,47537.23,6404.36,47103.85
2022-03-14 07:16:34,39.992393,-105.247711,47143.71,6390.24,46708.61
2022-03-14 07:16:44,39.992393,-105.247711,47143.34,6291.12,46721.70
2022-03-14 07:16:54,39.992393,-105.247711,47438.75,6206.07,47031.05
2022-03-14 07:17:04,39.992393,-105.247711,47542.57,6207.28,47135.61
2022-03-14 07:17:14,39.992393,-105.247711,47570.45,6385.95,47139.87
2022-03-14 07:17:24,39.992393,-105.247711,47542.27,6251.82,47129.42
2022-03-14 07:17:34,39.992393,-105.247711,47441.01,6105.82,47046.45
2022-03-14 07:17:44,39.992393,-105.247711,47341.80,6113.86,46945.36
